day,box1,box2,box3,box4,box5,box6,box7,box8,box9,box10,box11,box12,box13,box14,box15,box16,box17,box18,box19,box20,box21,box22,box23,box24,box25,box26,box27,box28,box29
83,2.02476,4.47751,4.25785,1.83635,3.40291,3.78184,3.90107,3.85511,3.33774,2.00010,3.99635,1.75772,1.86293,3.86558,4.05963,2.04251,4.21217,4.33105,4.11713,4.23847,3.82189,4.31978,3.73931,4.22522,3.49757,3.70416,3.20601,3.75436,4.54402
84,2.15396,4.63657,4.45310,1.83484,3.59649,3.96403,3.01594,3.96028,3.59538,2.09230,3.41460,1.83017,1.86796,4.08752,4.25170,2.08831,4.37736,4.43407,4.32565,3.89901,3.99095,3.90984,3.87195,4.52823,3.79827,4.11804,3.42804,3.92749,4.71187
85,1.93687,4.52977,4.44049,1.80144,3.72404,3.94444,2.77697,3.81489,3.59680,2.04027,3.23825,1.85230,1.80316,4.10044,4.21021,1.98071,4.31231,4.33453,4.28715,3.85356,3.97178,3.80491,3.78475,4.53050,3.85698,4.20656,3.50158,3.91344,4.61331
86,2.12262,4.90567,4.83794,1.95163,4.08278,4.27013,3.54599,4.15696,4.12138,2.11730,4.38396,1.99949,2.00184,4.58440,4.69590,2.14012,4.91546,5.12198,4.90736,4.90116,4.35269,4.95025,4.10434,5.06444,4.32578,4.84553,3.98884,4.24448,5.01115
87,2.32150,5.28838,5.20820,2.08629,4.44705,4.56539,5.00783,4.50694,4.59106,2.24765,5.22232,2.12225,2.20297,4.92734,4.99073,2.28394,5.28040,5.57608,5.26274,5.42921,4.62430,5.58716,4.39438,5.54078,4.73594,5.37000,4.44351,4.58037,5.38864
88,2.65963,5.68108,5.63044,2.35113,4.87847,4.87184,4.25801,4.85615,5.04255,2.46544,5.55670,2.33819,2.33964,5.28184,5.30179,2.67538,5.61254,5.88129,5.58630,5.88593,4.93816,5.98484,4.72260,5.94731,5.17901,5.75966,4.83035,4.92506,5.70254
89,2.81053,5.84549,5.73302,2.51019,5.08272,5.00634,5.87315,5.03827,5.24545,2.60433,5.68254,2.42918,2.59094,5.29848,5.20679,2.74946,5.45988,5.69915,5.49436,5.62411,4.97376,5.76801,4.87732,6.02694,5.31161,5.85250,5.01274,5.11476,5.81071
90,3.11300,5.87321,5.78344,2.55531,5.21483,5.09165,4.85914,5.14373,5.39758,2.78167,5.32768,2.52316,2.64934,5.41040,5.29904,2.78995,5.49114,5.71360,5.57520,5.54300,5.10335,5.63886,5.03072,6.12768,5.46577,5.97408,5.13182,5.20345,5.77013
91,2.88713,5.60468,5.48759,2.52782,5.03761,4.91816,2.97522,4.89097,5.18442,2.89436,3.47682,2.56963,2.52792,5.14690,5.05374,2.70216,5.04841,5.00553,5.16676,4.22644,4.95200,4.14854,4.87456,5.81403,5.19297,5.56922,4.95760,5.06257,5.49247
92,2.70811,5.33770,5.19697,2.55038,4.79493,4.73425,3.42089,4.65257,4.87528,2.82375,3.96376,2.63520,2.58351,4.75111,4.62749,2.75709,4.72778,4.72233,4.68028,4.58712,4.62871,4.55508,4.63834,5.43357,4.90578,5.13228,4.74054,4.89775,5.25002
93,2.71665,5.15072,4.99254,2.66998,4.64132,4.64948,4.07180,4.55372,4.71043,2.74993,4.35938,2.69269,2.64202,4.61534,4.49770,2.99468,4.49580,4.51913,4.53615,4.52295,4.50929,4.51917,4.52437,5.20958,4.73678,4.94529,4.62959,4.78429,5.08368
94,3.00978,5.04049,4.84895,2.75065,4.59481,4.63452,4.64414,4.57259,4.67740,2.79003,4.60792,2.74346,2.81987,4.67825,4.55902,2.97226,4.59092,4.59972,4.59742,4.60464,4.55879,4.61943,4.51857,5.11222,4.71409,4.92190,4.59888,4.75872,5.00551
95,3.09638,4.82947,4.57259,2.71608,4.45606,4.52844,4.47390,4.45986,4.53597,2.96759,4.47198,2.77735,2.84876,4.54498,4.44655,2.78944,4.43569,4.44033,4.47903,4.46386,4.44817,4.45706,4.42336,4.85730,4.54488,4.71153,4.47063,4.66524,4.84127
96,3.26016,5.05056,4.86142,2.81634,4.75992,4.77645,4.66242,4.71861,4.81723,3.11761,4.73011,2.89662,2.97994,4.85694,4.80143,2.87123,4.83806,4.92305,4.89396,4.82449,4.71776,4.86972,4.67898,5.13910,4.81930,5.08000,4.73351,4.89903,5.11246
97,3.37027,5.22839,5.07838,2.92757,4.96517,4.95380,4.80055,4.93237,5.01664,3.23509,5.10324,2.99223,2.99999,5.13021,5.06833,3.09996,5.15345,5.26652,5.17946,5.15320,4.95046,5.22314,4.90170,5.34383,5.08733,5.33563,4.93003,5.06614,5.33393
98,3.16471,5.07294,4.90142,2.95971,4.78713,4.77914,2.94236,4.73414,4.83432,3.23945,3.24756,3.01878,2.92708,4.85438,4.73767,3.16831,4.09777,4.11193,4.74383,3.49348,4.77929,3.48077,4.74935,5.09633,4.89942,5.00241,4.75883,4.90088,5.17828
99,2.98183,4.92657,4.70754,2.96378,4.61214,4.66531,3.35574,4.58466,4.63223,3.10318,3.66304,3.03747,2.96487,4.67253,4.61594,3.02921,4.36889,4.29079,4.60044,3.97115,4.62726,3.89547,4.60312,4.84260,4.68389,4.74670,4.61516,4.78493,5.07482
100,3.30488,5.24558,5.11021,3.10971,4.96743,4.91834,4.94116,4.86353,4.93772,3.15509,4.98270,3.15285,3.22955,5.05181,5.02123,3.28193,5.07615,5.16821,5.10740,5.09204,4.92552,5.14378,4.85661,5.25312,4.97377,5.17870,4.90634,5.03900,5.42839
101,3.78219,5.69019,5.64918,3.40402,5.44460,5.24814,5.57998,5.22605,5.36564,3.45957,5.58634,3.36587,3.46333,5.55920,5.47240,3.66088,5.61330,5.80808,5.65322,5.68426,5.32713,5.80557,5.23089,5.85746,5.41415,5.76644,5.33591,5.38155,5.93519
102,3.93574,6.14758,6.23434,3.64137,5.95121,5.61379,5.54988,5.60969,5.88702,3.78200,6.06208,3.51207,3.58220,6.19200,6.09634,3.84035,6.27474,6.60929,6.37728,6.28751,5.84841,6.43693,5.67269,6.55955,5.94657,6.46724,5.79793,5.72453,6.42853
103,3.84235,6.61036,6.84748,3.75537,6.50934,6.02791,4.28785,6.06062,6.45560,3.98994,6.08514,3.59152,3.69281,6.89601,6.84480,3.98730,7.09398,7.47407,7.19780,6.82504,6.48507,6.94893,6.20147,7.29536,6.59630,7.23165,6.29488,6.09687,6.87540
104,3.87430,6.79005,7.05118,3.87522,6.72927,6.22623,6.32036,6.29376,6.67292,4.05910,6.93494,3.72539,3.86579,7.06844,6.95059,4.17247,7.23258,7.52704,7.29337,7.30118,6.64573,7.49047,6.42330,7.46989,6.93390,7.42111,6.46122,6.29854,7.04500
105,4.09033,7.03977,7.32833,3.85541,6.97183,6.48474,6.59629,6.56012,7.02193,4.06897,7.30090,3.72568,3.90640,7.36868,7.26995,4.18831,7.51480,7.82397,7.63785,7.57165,6.94578,7.69222,6.69787,7.78985,7.24143,7.73920,6.68912,6.55799,7.32283
106,3.99943,7.10245,7.36460,3.69625,6.98311,6.58773,3.92705,6.67045,7.19021,4.11521,4.57713,3.67377,3.72046,7.55865,7.52939,4.00659,7.08698,7.08506,7.74133,5.51136,7.28529,5.45080,6.92785,7.90706,7.31918,7.72359,6.78865,6.66527,7.34490
107,3.79058,6.95927,7.15103,3.66658,6.80742,6.49822,4.47721,6.56333,6.97850,4.00347,5.02839,3.68988,3.65040,7.24001,7.18924,3.95341,6.76579,6.66193,7.29488,5.66436,7.04305,5.59860,6.75734,7.64322,7.08811,7.43356,6.64667,6.60258,7.11714
108,4.06046,7.19723,7.38959,3.85646,7.04240,6.70838,7.06870,6.75490,7.13910,3.97265,7.14264,3.84149,3.96702,7.32513,7.26678,4.28649,7.39118,7.52689,7.44986,7.40361,7.04508,7.44214,6.85565,7.81083,7.26926,7.66982,6.84277,6.82900,7.31622
109,4.64276,7.44117,7.60940,4.00610,7.28568,6.94027,7.73131,6.97545,7.38274,4.19722,7.62660,3.98783,4.12821,7.66085,7.49818,4.53418,7.68215,7.89055,7.70707,7.74619,7.29239,7.88227,7.07858,8.09765,7.48472,7.93862,7.11078,7.05517,7.64167
110,4.66038,7.64024,7.77672,4.16290,7.43786,7.12869,7.87459,7.16998,7.60734,4.55685,7.91598,4.13439,4.11730,7.90431,7.75149,4.73755,7.91829,8.15311,7.94458,8.05165,7.55373,8.18364,7.29250,8.31912,7.65479,8.13822,7.31577,7.24854,7.92231
111,4.80650,8.08476,8.28882,4.41035,7.88769,7.50903,8.25466,7.56374,8.03926,4.75324,8.27905,4.29279,4.40299,8.33850,8.21433,4.93842,8.38435,8.68949,8.49557,8.46613,7.92417,8.65572,7.65994,8.77895,8.09240,8.70301,7.71220,7.62696,8.39680
112,5.09108,8.94928,9.33724,4.55335,8.77888,8.20073,9.19412,8.26928,8.92029,4.90096,9.35389,4.42795,4.56169,9.29131,9.17499,5.13971,9.46598,10.00572,9.62157,9.61408,8.69088,9.96275,8.35971,9.84112,8.96610,9.84130,8.47673,8.31870,9.30810
113,5.19538,9.30002,9.71900,4.67697,9.09167,8.48214,9.99981,8.55375,9.18687,5.09317,9.86422,4.52173,4.71269,9.48972,9.26316,5.27865,9.62438,10.06019,9.71798,9.85226,8.87609,10.16053,8.56776,10.14724,9.27956,10.09554,8.72270,8.63560,9.67982
114,5.52049,9.47070,9.84833,4.72495,9.27207,8.68062,9.87705,8.76946,9.37002,5.20050,9.74674,4.61864,4.84868,9.67884,9.35415,5.35762,9.65029,10.08913,9.80979,9.83295,9.03725,10.08382,8.76351,10.30093,9.48009,10.25137,8.91125,8.83936,9.87013
115,5.81210,9.78279,10.07704,4.92561,9.55875,8.98614,10.26227,9.02460,9.59904,5.49303,10.08058,4.83054,4.99403,10.05229,9.62153,5.64329,9.84206,10.21930,10.02467,10.02404,9.39996,10.28292,9.10427,10.64704,9.76891,10.47786,9.31777,9.15245,10.21019
116,6.02592,10.21428,10.54958,5.46484,10.08674,9.42534,10.30485,9.47302,10.01329,5.80018,10.31441,5.25569,5.33918,10.53263,10.12055,6.13535,10.30802,10.74815,10.58975,10.44851,9.87201,10.70603,9.56643,11.15544,10.28751,11.00798,9.81054,9.54302,10.65172
117,6.43590,11.00816,11.50186,5.98322,10.99673,10.14774,11.38021,10.20423,10.86782,6.17618,11.30343,5.65865,5.86689,11.49999,11.03126,6.62657,11.33645,11.94914,11.66378,11.46126,10.65069,11.86943,10.33402,12.23100,11.20124,12.09282,10.63710,10.21336,11.48659
118,6.62936,11.72410,12.40582,6.14450,11.74397,10.74086,12.05569,10.81438,11.67780,6.44964,12.16563,5.73578,6.10244,12.39140,11.85617,6.85947,12.23910,13.04852,12.61460,12.42882,11.39817,12.92416,10.95731,13.19174,11.97605,13.08137,11.28068,10.81893,12.26122
119,6.73726,12.69526,13.57057,6.22018,12.80407,11.56541,10.72638,11.65739,12.75550,6.68969,12.89165,5.82935,6.02020,13.59134,13.12883,7.13001,13.64648,14.58848,13.98028,13.72431,12.49846,14.11533,11.91631,14.40730,13.13907,14.36679,12.23140,11.62166,13.29341
120,6.51211,13.53640,14.45038,6.63572,13.56643,12.29428,6.51386,12.42674,13.70292,6.87468,8.58360,6.05110,6.05906,14.46427,14.29176,7.43475,14.46607,14.84332,14.93730,12.40147,13.72127,12.14602,13.01426,15.31302,13.88072,14.96894,13.14620,12.34018,14.15608
121,6.37310,14.03706,14.83136,6.63822,13.79305,12.69097,9.97082,12.90525,14.18110,6.83026,12.42925,6.14988,6.31844,14.74506,14.65590,7.48362,14.90488,15.37801,15.11057,14.54265,14.16578,14.55762,13.41918,15.81274,14.05979,15.23724,13.50545,12.82994,14.58326
122,6.82658,14.20478,14.76314,6.37750,13.79206,12.84818,14.53694,13.02316,14.21765,6.56881,14.57103,6.12061,6.55967,14.48914,14.44987,7.34896,14.74794,15.12205,14.81100,14.89586,13.93719,15.11103,13.34674,15.78803,14.01831,15.12109,13.43895,13.09119,14.59288
123,7.66352,14.45000,14.90950,6.21599,13.99026,13.10826,14.95593,13.21189,14.34825,6.99988,14.68673,6.12509,6.59222,14.44650,14.38205,7.15970,14.72505,15.06736,14.81031,14.87145,13.84335,15.08024,13.43275,15.94142,14.23131,15.36439,13.54911,13.40118,14.76422
124,7.67585,14.59976,14.97236,6.17969,14.06877,13.24854,14.89851,13.26521,14.32810,7.38416,14.61761,6.18295,6.45952,14.36670,14.11530,7.15791,14.41752,14.68970,14.51319,14.60702,13.73458,14.76584,13.43316,15.88547,14.29354,15.31324,13.59021,13.58681,14.88868
125,7.71780,14.67456,15.00656,6.38477,14.12738,13.34474,14.41291,13.32477,14.23914,7.55503,14.19912,6.36827,6.68167,14.34317,13.90740,7.33096,14.13450,14.41985,14.32537,14.26452,13.66913,14.40865,13.43921,15.84522,14.39019,15.31210,13.62327,13.70950,14.96328
126,7.73257,14.32293,14.53337,6.59084,13.79230,13.19751,10.82095,13.16836,13.97766,7.53576,12.61843,6.48887,6.50258,14.01693,13.62217,7.49351,13.77932,13.92271,13.93443,13.77077,13.46290,13.78735,13.28286,15.45578,14.19113,14.92120,13.40306,13.53847,14.55437
127,6.81457,13.70721,13.74029,6.43550,13.14552,12.81388,9.60385,12.70570,13.38222,7.28639,11.69746,6.42310,6.25628,13.33824,12.98180,7.32064,13.05658,13.00309,13.12760,13.00058,12.96594,12.89429,12.86648,14.61764,13.58551,14.06044,12.91797,13.13020,13.84197
128,6.77739,13.76461,13.79104,6.57578,13.25609,12.95965,12.95785,12.84232,13.48246,6.90459,13.04697,6.52231,6.57920,13.52859,13.21660,7.53302,13.22267,13.36715,13.42538,13.21487,13.10104,13.25345,12.96942,14.61456,13.67260,14.24078,13.04249,13.22500,13.87459
129,7.53653,14.08937,14.17255,6.86606,13.63618,13.26883,13.70806,13.18358,13.80407,7.07135,13.84704,6.68228,6.92156,14.09818,13.75825,7.82909,13.90259,14.23469,14.08518,13.98580,13.50822,14.18306,13.25984,15.11644,14.02606,14.75065,13.38903,13.52074,14.30740
130,8.34356,14.65033,14.79307,7.34274,14.23483,13.66166,14.60431,13.62443,14.19555,7.67964,14.59594,7.10461,7.34180,14.77470,14.25686,8.38992,14.52766,14.99917,14.78371,14.69065,13.97376,14.99094,13.66178,15.94505,14.52753,15.39160,13.91512,13.94335,15.04363
131,8.80238,15.33338,15.53746,8.19525,14.94847,14.12426,15.13116,14.09196,14.68124,8.33518,15.19093,7.78916,7.87781,15.30590,14.65277,9.34245,14.93370,15.47054,15.30769,15.15559,14.39284,15.49511,14.13823,16.81754,15.06356,16.01110,14.50684,14.41621,15.82714
132,8.61770,15.17748,15.35641,8.97519,14.73567,14.01625,8.93135,13.94644,14.45029,8.83315,11.72612,8.47436,8.17086,14.61065,14.12756,9.98867,14.47556,14.56482,14.43253,13.92978,14.04141,13.97476,13.95147,16.27373,14.73491,15.31020,14.24966,14.34698,15.45413
133,8.32275,14.52357,14.52918,9.66975,14.00921,13.60454,8.81508,13.52447,13.91287,8.79925,9.18722,8.81916,8.93823,13.57507,13.37964,10.23149,11.60626,11.79663,13.32546,9.19254,13.37949,9.27794,13.47214,15.17710,13.94878,14.27333,13.67426,13.92376,14.56942
134,8.87990,14.62148,14.61733,9.40743,14.08949,13.73148,9.67527,13.62922,14.02539,8.84177,10.62802,8.79392,9.35014,13.80133,13.61929,10.13547,12.87940,12.96352,13.68196,11.45953,13.57048,11.52927,13.60818,15.21441,14.03566,14.56782,13.77770,14.04204,14.67464
135,9.44424,14.45218,14.40606,9.12422,13.97148,13.68838,13.01420,13.60803,13.95918,9.12754,13.37570,8.77377,9.09923,13.99306,13.72628,10.26405,13.83591,13.90052,13.86795,13.74451,13.66550,13.77146,13.61195,15.10694,14.05882,14.58046,13.72028,13.97990,14.58828
136,9.30547,13.93143,13.78186,9.49420,13.47411,13.33535,10.45599,13.26569,13.57520,9.38655,12.03883,8.91835,8.84704,13.60845,13.39452,10.50078,13.50735,13.48833,13.43669,13.09717,13.35889,13.04824,13.33037,14.59996,13.72526,14.06273,13.35638,13.62816,14.17087
137,8.84436,13.03673,12.67529,9.72036,12.52709,12.65944,9.03731,12.50812,12.72151,9.20590,9.41649,9.05659,9.03319,12.49324,12.40078,10.49276,11.33894,11.22284,12.23213,9.40971,12.49486,9.44565,12.61566,13.42536,12.81955,12.84273,12.59899,12.92297,13.30762
138,8.99532,12.65600,12.22266,10.08180,12.14395,12.43974,9.98483,12.26228,12.35397,9.04511,10.71012,9.39647,9.50504,12.22122,12.13015,10.76756,11.95674,11.74917,12.00156,11.35533,12.23971,11.21627,12.24986,12.84291,12.39287,12.37614,12.30543,12.58876,12.96618
139,9.66281,12.84334,12.51090,10.30678,12.38391,12.61666,12.27753,12.54190,12.63316,9.23693,12.43938,9.61887,10.07895,12.73869,12.72207,11.06369,12.77015,12.83944,12.75660,12.69552,12.60917,12.74795,12.45213,13.25080,12.66914,12.90508,12.51050,12.73297,13.21696
140,10.30523,13.34515,13.19968,10.58499,12.97325,12.99821,12.90708,12.96945,13.26182,9.76127,13.30095,9.85210,10.26928,13.59203,13.63084,11.39451,13.83983,14.24655,13.91009,13.83868,13.25431,14.06634,12.95998,14.24494,13.29991,13.90523,13.00118,13.14102,13.81331
141,10.64952,14.38944,14.45214,11.01125,14.03582,13.77547,13.04171,13.79268,14.42088,10.43421,14.25450,10.16964,10.58280,15.02154,15.15564,11.77894,15.59970,16.32065,15.66260,15.41400,14.45897,15.72300,13.94162,15.86725,14.42979,15.44483,13.96167,13.94131,14.98886
142,10.87229,15.52409,15.76288,11.35757,15.16968,14.63354,11.99968,14.71283,15.61636,10.92247,14.04633,10.47122,10.92779,16.49164,16.82885,12.10093,17.43570,18.13238,17.42441,16.28271,15.93387,16.34459,15.07558,17.54170,15.66623,16.97165,15.00361,14.80081,16.23016
143,11.12734,16.41218,16.78093,11.39032,16.05162,15.38535,11.61052,15.57506,16.66944,11.21275,12.15206,10.55993,11.09171,17.82348,18.23038,12.25251,17.19492,17.36549,18.83394,13.66993,17.39422,13.56800,16.19970,18.81013,16.73428,17.90150,15.90042,15.55709,17.17090
144,11.16444,16.59787,16.82032,10.81178,16.17813,15.62228,12.04856,15.83309,16.78892,11.32624,12.82930,10.27680,10.73009,17.74436,18.05301,11.86520,16.87556,16.19112,18.28709,14.15172,17.50686,13.74240,16.39307,18.76892,16.71293,17.60460,16.05302,15.84963,17.24607
145,10.92876,16.66772,16.76709,10.08684,16.24599,15.80526,15.32236,15.92742,16.78199,11.24594,16.22713,9.85352,10.24894,17.31011,17.69602,11.22950,17.94446,17.89290,17.94186,17.53763,17.00176,17.20222,16.22162,18.63291,16.63880,17.57106,16.07570,16.04874,17.22627
146,10.84014,16.72819,16.77390,9.69300,16.31847,15.97076,17.81190,16.01522,16.82462,10.93250,17.67110,9.53067,9.96325,17.15087,17.42033,10.84853,17.89630,18.14255,17.74032,18.04614,16.72433,18.12730,16.18960,18.64833,16.73388,17.71546,16.13843,16.20866,17.28145
147,10.54927,16.78098,16.80900,9.55186,16.38447,16.10052,18.00529,16.10245,16.89603,10.71436,17.82160,9.37952,9.72463,17.16004,17.31149,10.69230,17.79275,18.12935,17.72712,18.03462,16.66904,18.18743,16.22930,18.72610,16.84955,17.89675,16.23284,16.31124,17.36363
148,10.45898,17.01591,17.09996,9.57083,16.63401,16.32962,17.95022,16.30895,17.03359,10.52873,17.77466,9.38684,9.93550,17.17745,17.18404,10.64327,17.61520,18.01072,17.64143,17.85959,16.67407,18.05998,16.35591,18.84117,17.04537,18.11520,16.44607,16.51681,17.55593
149,10.71533,17.23175,17.31643,9.81715,16.85808,16.48971,15.07515,16.47944,17.08212,10.36492,16.87048,9.57941,9.91187,17.20613,17.17822,10.75428,17.54695,17.80141,17.51462,17.71348,16.75970,17.78663,16.50732,18.77925,17.25860,18.14794,16.60565,16.66985,17.68198
150,10.29381,16.55474,16.46947,9.84281,16.09099,15.88575,10.13544,15.78726,16.24338,10.33066,11.36039,9.52622,9.57447,16.11638,16.06425,10.69004,15.62302,15.30929,15.95834,12.62768,15.96519,12.56730,15.87285,17.37682,16.31987,16.62470,15.93437,16.09448,16.77827
151,9.86280,16.37152,16.18997,9.74538,15.89031,15.84280,13.39951,15.73123,16.08329,10.24180,14.51124,9.49359,9.59100,15.94770,15.83756,10.72475,15.83765,15.66025,15.81866,15.48751,15.81313,15.25954,15.79093,16.91480,16.12291,16.36328,15.82806,16.00999,16.55325
152,10.16812,16.18252,15.96050,10.16795,15.74929,15.76530,14.51116,15.67886,15.92847,10.09801,15.55041,9.76257,9.88228,15.83403,15.68538,11.18471,15.66718,15.58809,15.69318,15.64388,15.70672,15.59542,15.68846,16.63330,16.00113,16.22065,15.72152,15.90646,16.35386
153,10.23901,15.23405,14.87243,10.88278,14.79788,15.02988,10.19827,14.90647,15.00341,10.11672,12.12325,10.34041,10.05130,14.75962,14.65869,11.79004,14.58298,14.45701,14.52219,13.41512,14.80368,13.39166,14.89741,15.41277,15.04638,14.92906,14.93267,15.14504,15.35656
154,10.19780,14.66436,14.31258,11.69093,14.22551,14.51185,11.85088,14.37134,14.33819,10.41715,12.82646,11.07205,10.91236,14.08549,13.98219,12.11169,13.86516,13.74414,13.83702,13.52003,14.16565,13.49431,14.25401,14.61357,14.27406,14.10637,14.40674,14.59260,14.76218
155,10.99932,15.02299,14.81304,12.02518,14.66664,14.83548,13.77024,14.79175,14.75876,10.62879,14.03813,11.47301,11.75602,14.64079,14.58981,12.36419,14.42183,14.46869,14.54914,14.28193,14.60946,14.29613,14.62432,15.13870,14.64991,14.82217,14.77698,14.86474,15.17227
156,11.79666,15.32734,15.20504,12.20497,15.05059,15.11010,13.72745,15.12168,15.13522,11.11544,14.30576,11.69897,12.01276,15.11079,15.09343,12.60882,14.99366,15.11456,15.15764,14.71659,15.00818,14.75649,14.96828,15.63877,15.03834,15.40349,15.08967,15.12065,15.52174
157,12.13449,15.48706,15.44923,12.49531,15.30469,15.26655,13.14633,15.31053,15.35424,11.76148,14.32750,11.99303,12.21884,15.42998,15.44157,12.88231,15.38993,15.54724,15.58392,14.97827,15.28233,15.02989,15.18495,15.93958,15.31344,15.73818,15.27151,15.26582,15.67502
158,12.41639,15.92749,16.02842,12.74755,15.86297,15.67870,14.69833,15.79531,15.95620,12.24003,15.42862,12.23573,12.55898,16.12427,16.21550,13.17323,16.30932,16.62204,16.47049,16.14581,15.87020,16.32653,15.69711,16.65588,15.90487,16.53490,15.75110,15.65145,16.10641
159,12.78234,16.18964,16.34882,12.87335,16.18083,15.94182,15.95612,16.07343,16.35912,12.60390,16.49240,12.30998,12.74682,16.60838,16.70355,13.33044,16.93845,17.32594,17.01164,16.96565,16.26779,17.19833,16.04437,17.20889,16.32558,17.02618,16.07212,15.90786,16.38407
160,13.12660,16.82016,17.07406,13.18250,16.79033,16.44316,16.50295,16.58809,16.96669,13.02009,17.43092,12.58251,12.93541,17.36148,17.45170,13.56321,17.80494,18.29899,17.83876,17.95727,16.90257,18.23251,16.61686,18.06784,17.03954,17.87582,16.67173,16.42472,17.09285
161,13.36333,17.63636,18.06544,13.39764,17.63231,17.08964,18.27815,17.28612,17.77628,13.32423,18.55094,12.79863,13.29301,18.28893,18.33233,13.86038,18.77010,19.40429,18.86585,18.96034,17.68437,19.35672,17.31900,19.13161,17.90943,18.97291,17.40482,17.07849,17.93540
162,13.57154,18.12004,18.52364,13.47358,18.04790,17.51053,15.85170,17.66418,18.22590,13.55130,18.14056,12.80657,13.24491,18.73297,18.81306,13.99781,19.23464,19.69227,19.29958,19.28129,18.15374,19.42221,17.71530,19.48026,18.32869,19.28473,17.78380,17.52249,18.47588
163,13.41391,18.66028,19.06511,13.31257,18.54054,17.98263,16.81573,18.12884,18.73601,13.67851,18.64188,12.69605,13.12391,19.13830,19.26665,14.04213,19.66792,20.06541,19.72215,19.71419,18.60464,19.82746,18.13117,19.83341,18.72787,19.70332,18.21905,18.01670,19.00802
164,13.44388,19.01320,19.40043,13.29657,18.88092,18.30986,17.19126,18.42150,19.08370,13.55839,19.41464,12.67996,12.95409,19.43530,19.59533,14.18391,20.00909,20.38618,20.01033,20.15466,18.93393,20.26411,18.45088,20.14073,19.03944,19.96732,18.54531,18.36166,19.32663
165,13.21662,19.48002,19.92098,13.30457,19.33443,18.71361,14.37664,18.76507,19.48672,13.53241,17.93994,12.63290,12.89830,19.89395,20.09662,14.20129,20.45388,20.71361,20.48641,20.23002,19.44187,20.20185,18.86452,20.62044,19.42326,20.33938,18.96498,18.79052,19.70276
166,13.04347,19.40270,19.72733,12.95068,19.15666,18.71555,13.74765,18.72434,19.32083,13.35806,16.37412,12.47677,12.67794,19.68107,19.79888,14.04119,20.06780,20.12600,20.06459,19.34497,19.28969,19.18332,18.79573,20.38862,19.29569,19.96563,18.89712,18.82874,19.53726
167,12.95970,19.47358,19.71523,12.76850,19.17457,18.78430,18.81518,18.79870,19.26644,13.15556,19.35215,12.38723,12.76462,19.37823,19.37545,13.89685,19.62498,19.76499,19.67010,19.70416,19.01238,19.72043,18.76797,20.23681,19.26532,19.85538,18.93931,18.94486,19.55471
168,13.71106,19.94608,20.25686,13.28408,19.70111,19.15682,19.87605,19.18184,19.60793,13.21407,19.76747,12.79633,13.10102,19.70830,19.55120,14.20588,19.76303,20.02361,19.88031,19.87251,19.27448,20.01448,19.13074,20.68233,19.68962,20.32570,19.37555,19.33074,20.01987
169,14.20554,20.35944,20.71208,13.87187,20.15747,19.51829,19.94538,19.55528,19.94414,13.77596,19.89642,13.35558,13.64558,20.00729,19.81182,14.65069,19.98913,20.27907,20.15636,20.04759,19.59540,20.19875,19.52034,20.98610,20.05688,20.68817,19.74100,19.70481,20.38710
170,14.44623,20.59121,20.89719,14.37808,20.39850,19.73754,15.48269,19.74652,20.10776,14.15575,17.83431,13.88657,13.89052,20.14913,20.00214,15.22342,20.25853,20.42939,20.23431,20.02689,19.79765,20.03974,19.72766,21.11680,20.22074,20.73595,19.96328,19.93923,20.62044
171,14.18376,20.39766,20.61424,14.90427,20.13445,19.64888,14.94864,19.63435,19.92563,14.40763,17.49894,14.30323,14.35404,19.85733,19.70744,15.63664,19.88903,19.90153,19.84242,19.70481,19.63603,19.63473,19.61747,20.71302,19.99522,20.31784,19.75977,19.86813,20.36132
172,14.40090,20.24181,20.39688,14.76456,19.98880,19.60050,14.83166,19.57447,19.85159,14.35717,15.79922,14.19932,14.51418,19.73345,19.63198,15.65252,19.67199,19.60042,19.67518,18.10682,19.58315,17.84907,19.56854,20.47372,19.86097,20.13915,19.68994,19.80263,20.20533
173,14.43468,19.71360,19.70719,14.18385,19.45006,19.29147,14.75304,19.26079,19.44045,14.50768,15.37380,13.82986,14.01950,19.34083,19.26165,15.34597,18.50990,18.29846,19.20726,15.92614,19.27526,15.82086,19.28727,19.87209,19.46310,19.54442,19.32748,19.47090,19.71270
174,14.11354,19.38959,19.30898,14.33348,19.12572,19.05720,15.33773,18.97552,19.09705,14.49363,16.20104,13.95213,13.80368,19.02455,18.95212,15.45552,18.56083,18.51141,18.90385,17.15409,18.99683,17.17860,19.00679,19.37493,19.11999,19.12778,19.05456,19.23013,19.39452
175,14.28593,19.67161,19.65744,15.10909,19.40546,19.28012,18.20822,19.19048,19.31273,14.47096,18.67003,14.44216,14.54006,19.26583,19.22058,15.91125,19.19834,19.22994,19.24811,19.09397,19.18786,19.09972,19.14666,19.63911,19.28864,19.44841,19.28551,19.44082,19.68870
176,15.01950,19.60408,19.61785,15.47404,19.37169,19.16587,19.23291,19.06152,19.11930,14.56945,19.01833,14.85242,15.14570,19.02256,18.89169,16.14270,18.87131,18.82743,18.89994,18.90879,18.94438,18.89285,18.97481,19.48138,19.10553,19.21419,19.18140,19.35390,19.59158
